PHONE,HOURS,SNAP,SIC,NAICS_EXT,SALES_VOL,HDBRCH,NUMBER_EMP,EMPSIZ,FRNCOD,SQFT,SOURCE,STORE_TYPE,POINT_X,POINT_Y,STORE_NAME,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,GLOBALID
(720) 859-2274,9AM-9PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SGS,-104.8770824,39.7471635,CARNICERIA MEXICANA,0.0,9508 MONTVIEW BLVD,,AURORA,CO,80010,{E3BD9BD4-2437-41F4-B223-4B34CCCF8F99}
(303) 691-3867,8AM-9PM,YES,542107,44521006,693.0,,3.0,A,,A,ESRI,SGS,-104.93881248,39.70047644,CARNICERIA MI MEXICO,0.0,4151 E KENTUCKY AVE,,DENVER,CO,80246,{13C10CB7-EF5E-4818-BC6A-C22C3F65144F}
(303) 988-2034,,,,,0.0,,0.0,,,,DEH,SGS,-105.05356033,39.67796946,CARNICERIA Y TAQUERIA ASHLEY,251618.0,2127 S SHERIDAN BLVD,,DENVER,CO,80219,{C1D9E657-1673-4B3C-9DE9-5046A741CA32}
(303) 893-2277,"M-F 7AM-8PM; SA 9a,-6PM",,549920,44529912,2875.0,,25.0,D,,B,ESRI,SGS,-104.99002653,39.74382477,COOK'S FRESH MARKET,359238.0,1600 GLENARM PL,#120,DENVER,CO,80202,{63DD3BDB-69E6-4FA1-8220-3199987827C9}
(303) 337-6527,M-SA 9:30AM-8PM; SU 9:30AM-7PM,,541105,44511003,988.0,,4.0,A,,A,ESRI,SGS,-104.87412492,39.67732007,DIYAR INTERNATIONAL MARKET,0.0,2159 S PARKER RD,,DENVER,CO,80231,{FA408073-AC47-4082-B664-FADA196C3F6E}
(303) 308-1613,8AM-7PM,YES,541101,44511001,494.0,,2.0,A,,A,ESRI,SGS,-104.95544785,39.77985084,EL TEPETATE MARKET,36157.0,4555 THOMPSON CT,,DENVER,CO,80216,{4F1AEA65-2174-4391-9B57-00DAA7EAE71E}
(303) 377-8040,8AM-8PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SGS,-104.92850257,39.75711135,FAIRFAX MARKET,371333.0,2835 FAIRFAX ST,,DENVER,CO,80207,{1142578B-2F3F-4BDB-AAFB-A663AC500E08}
(303) 333-1318,M-SA 7AM-7PM; SU8AM-3PM,YES,541103,44512001,448.0,,2.0,A,,A,ESRI,SGS,-104.94610916,39.75713343,FRANK'S FOOD MART,39209.0,2800 MADISON ST,,DENVER,CO,80205,{98AE8402-7F6A-49E3-BAFC-29C7273FB1FA}
(303) 936 7537,8:30AM-7PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SGS,-105.02545767,39.69691212,HAU GIANG MARKET,94705.0,1095 S FEDERAL BLVD,,DENVER,CO,80219,{CD92D759-489D-4C64-87A5-727C5B560BC5}
(303) 936-9309,,,541101,44511001,2223.0,,9.0,B,,B,ESRI,SGS,-105.02559797,39.69836677,HONG PHAT MARKET INC,94265.0,1001 S FEDERAL BLVD,,DENVER,CO,80219,{654E20DE-DD81-4EE2-BD8B-2BFF958173D6}
(303) 953-2601,10AM-7PM,NO,,,0.0,,0.0,,,,DEH,SGS,-105.01417066,39.76227532,IN SEASON,355662.0,3210 N WYANDOT ST,,DENVER,CO,80211,{59C36D7C-AD66-4C37-A9B7-4F5BDD6140D2}
(303) 935-2800,,,549913,44529914,460.0,,4.0,A,,B,ESRI,SGS,-105.0254645,39.69759159,INDOCHINA MARKET,94710.0,1045 S FEDERAL BLVD,,DENVER,CO,80219,{39D3CF3A-F85A-457C-8BDC-B6DC2289C046}
(303) 399-3648,8AM-8PM,YES,542107,44521006,693.0,,3.0,A,,A,ESRI,SGS,-104.90863704,39.69951008,JOE'S MEAT & PRODUCE,352808.0,970 S ONEIDA ST,,DENVER,CO,80224,{266E2CF1-610C-4992-A4D9-C7240764069C}
(303) 296-0853,,,546102,31181102,142.0,,2.0,A,,A,ESRI,SGS,-104.95871386,39.77965409,JUANITA'S PANADERIA,351360.0,2322 E 46TH AVE,,DENVER,CO,80216,{476B1453-9C2C-418F-BDCA-55ED53B23B4D}
(303) 326-0016,,NO,541101,44511001,741.0,,3.0,A,,A,ESRI,SGS,-104.86738522,39.72479974,KEJETIA INTERNATIONAL MARKET,0.0,576 HANOVER WAY,,AURORA,CO,80010,{82807A08-5E45-4DC6-BF41-079AE1FF07EB}
(303) 922-3388,8AM-9PM,YES,542107,44521006,1155.0,,5.0,B,,A,ESRI,SGS,-105.01106419,39.69729826,LA NORIA CARNICERIA TAQUERIA,352878.0,1931 W MISSISSIPPI AVE,,DENVER,CO,80223,{6AC185A9-DE2A-474B-A2ED-E98204638DB4}
(303) 366-2429,10AM-7PM,YES,541105,44511003,247.0,,1.0,A,,A,ESRI,SGS,-104.84621036,39.72874891,LEK'S ASIAN MARKET,0.0,112 DEL MAR CIR,,AURORA,CO,80011,{A39DB355-F438-4E9E-B5B1-8550AA16A5B3}
(303) 937-8860,9AM-9PM,YES,541105,44511003,2717.0,,11.0,C,,B,ESRI,SGS,-105.02550461,39.72252557,LITTLE SAIGON MARKET,0.0,375 S FEDERAL BLVD,#104,DENVER,CO,80219,{6303AE6F-5014-4D70-980A-0A41054275FB}
,,,542107,44521006,693.0,,3.0,A,,A,ESRI,SGS,-105.01845091,39.71087584,LOS DOS TOROS,93037.0,2600 W ALAMEDA AVE,,DENVER,CO,80219,{D68D1DAD-6F72-4EA7-ABF2-FA0D28DA10B2}
(303) 331-1590,8:30AM-8PM,YES,546102,31181102,284.0,,4.0,A,,A,ESRI,SGS,-104.90911392,39.69988573,M & I INTL MARKET,136196.0,909 S ONEIDA ST,,DENVER,CO,80224,{EEA3C716-174B-457B-AD3E-A6ED1AC847FB}
(303) 894-9499,M-SA 8AM-8PM SU 10AM-6PM,NO,542107,44521006,6930.0,,30.0,D,,B,ESRI,SGS,-104.97802102,39.74301025,MARCZYK FINE FOODS INC,172063.0,770 E 17TH AVE,,DENVER,CO,80203,{BA446FA6-DF08-44D9-99F3-739FF3771D5B}
(303) 243-3355,M-SA 8AM-8PM; SU 10AM-6PM,NO,546103,,0.0,,0.0,,,,ESRI,SGS,-104.9276386,39.73989976,MARCZYK FINE FOODS INC,128612.0,5100 E COLFAX AVE,,DENVER,CO,80220,{CF49B406-476A-4D0C-989A-91E7630BD731}
(303) 695-4676,M-SA 9AM-PM; SU 9AM-8PM,YES,549918,44529923,575.0,,5.0,B,,B,ESRI,SGS,-104.86585646,39.68013034,MI DO PA ORIENTAL MARKET,,2000 S HAVANA ST,#4749,AURORA,CO,80014,{3857A617-241F-4CA9-924E-D2959F89F1C9}
(303) 974-2188,9:30AM-9:45PM,YES,541105,44511003,741.0,,3.0,A,,A,ESRI,SGS,-104.8956245,39.69623152,MILE HIGH HALAL MARKET,0.0,7950 E MISSISSIPPI AVE,#C,DENVER,CO,80247,{C081D747-B008-42E2-8EAC-5C07E2687704}
(303) 368-4677,9AM-9PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SGS,-104.84819283,39.69616164,MISSISSIPPI MUD,0.0,12028 E MISSISSIPPI AVE,#A,AURORA,CO,80012,{DB0A06C5-A1A3-48D1-B9A6-EBC9D37EE33D}
(303) 481-0182,5AM-11PM,YES,,,0.0,,0.0,,,,DEH,SM,-104.8886907,39.6902761,WALMART NEIGHBORHOOD STORE,0.0,1442 S PARKER RD,,DENVER,CO,80247,{2EBD4EB7-1F17-4FCC-856F-1E5929BB330C}
(303) 488-2000,7:30AM-9:30PM,YES,541105,44511003,6175.0,2,25.0,D,q,B,ESRI,SM,-104.90136594,39.65186017,WHOLE FOODS MARKET,180030.0,7400 E HAMPDEN AVE,#D-1,DENVER,CO,80231,{8F1D8B49-31A1-480A-852F-671444833857}
(303) 832-7701,7AM-10PM,YES,541105,44511003,16796.0,2,68.0,E,q,B,ESRI,SM,-104.97584176,39.73321616,WHOLE FOODS MARKET,65713.0,900 E 11TH AVE,,DENVER,CO,80218,{6235EE81-733A-405E-953D-C65A1B0A36F0}
(720) 941-6201,T-F 9AM-6PM; S 9:30-4:30PM,YES,542107,44521006,462.0,,2.0,A,,A,ESRI,SPCL,-104.91080514,39.77223001,SAWA MEAT & SAUSAGE,0.0,3960 NIAGARA ST,#A,DENVER,CO,80207,{53C766DA-2616-4220-BE2A-C7A360D35F7B}
(303) 571-1995,TU-SA 11AM-7PM; SU 11AM-5PM,NO,542101,44522004,462.0,,2.0,A,,A,ESRI,SPCL,-105.03292676,39.76217342,SEAFOOD LANDING,169051.0,3457 W 32ND AVE,,DENVER,CO,80211,{ADC3582B-7EB7-471F-9C74-7CC0E024ACD3}
(303) 297-3499,6AM-4PM,NO,,,0.0,,0.0,,,,DEH,SPCL,-104.90578685,39.7814304,SHORTY'S PRODUCE,240756.0,7005 E 46TH AVE Dr,,DENVER,CO,80216,{547C35E0-187B-45EA-A2DD-4EAB39CA746F}
(303) 366-1304,,NO,,,0.0,,0.0,,,,DEH,SPCL,-104.87181088,39.738802,SOLO AFRICAN MARKET,0.0,1447 FLORENCE ST,,AURORA,CO,80040,{85159951-4E9C-4D27-BFDD-235574E063A0}
(303) 477-0374,SU 9AM-5PM; M 1PM-6PM; W-SA 11AM-7PM,NO,545103,44529902,230.0,,2.0,A,,A,ESRI,SPCL,-105.0346453,39.76232404,ST KILIAN'S CHEESE SHOP,168548.0,3211 LOWELL BLVD,,DENVER,CO,80211,{5E5C581B-6DD4-40BE-B823-FFF3DECD3A28}
(720) 458-5432,M 7AM-6PM; TU-F 7AM-8PM; SA 8AM-8PM; 8AM-6PM,,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-104.98753645,39.72023079,SUGAR BAKESHOP,158678.0,277 BROADWAY,,DENVER,CO,80203,{EB4830F3-49C4-4F06-BE66-751097239A32}
(303) 745-7067,"M, W-F 9AM-9PM; SA-SU 9AM-6PM",NO,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.86592504,39.67573077,TANA GROCERY,0.0,2222 S HAVANA ST,#C1,AURORA,CO,80014,{54DB91EA-563E-4A69-828D-1F98E8F75B8A}
(303) 322-7363,M-SA 10AM-6PM,NO,545103,44529902,460.0,,4.0,A,,A,ESRI,SPCL,-104.95337416,39.72554551,THE TRUFFLE CHEESE SHOP,351515.0,2906 E 6TH AVE,,DENVER,CO,80206,{4FFC2B4A-1614-43AA-B501-F38E75BF6F22}
(303) 377-9489,8AM-5PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.93715086,39.74005285,TOWN & COUNTRY MARKET PRODUCE,129321.0,4300 E COLFAX AVE,,DENVER,CO,80220,{CF3729B6-36F7-4AB8-883B-9CA11CE2A5DA}
(303) 922-0715,9AM-8PM,YES,542101,44522004,693.0,,3.0,A,,A,ESRI,SPCL,-105.02515388,39.69533943,TRI OCEAN,100841.0,1175 S FEDERAL BLVD,,DENVER,CO,80219,{DF1CD53E-F438-4604-9D6A-C30F6586819D}
(303) 292-1994,6AM-3PM,YES,,,0.0,,0.0,,,,DEH,SPCL,-104.97584637,39.7879372,TUCCI PRODUCE,171823.0,850 E 50TH AVE,,DENVER,CO,80216,{78954236-026B-4DAA-A642-B15F9CCB1C28}
(303) 421-8000,11AM-9PM,NO,549901,44619103,302.0,2,2.0,A,,B,ESRI,SPCL,-105.08146724,39.79912283,UDI'S AT GRANDVIEW,0.0,7600 GRANDVIEW AVE,,ARVADA,CO,80002,{C613E5A0-E5A6-4CC7-894D-15E7DEA42FA6}
(303) 922-0999,TU-SU 10AM-6PM,NO,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-105.01526085,39.71115364,VINH XUONG BAKERY,374364.0,2370 W ALAMEDA AVE,#15,DENVER,CO,80223,{F691E76D-7A9B-493A-B23B-7D8722532028}
(303) 922-4968,9AM-7PM,NO,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-105.02516613,39.7228004,VINH XUONG BAKERY,352123.0,375 S FEDERAL BLVD,#112,DENVER,CO,80219,{AD6C0B14-5FA6-4DE1-A1C5-DB3D03EBA7AD}
(303) 832-1415,,,549901,44619103,302.0,,2.0,A,,B,ESRI,SPCL,-104.9721303,39.72728311,VITAL ENERGY NATURAL FOODS,66286.0,1230 E 7TH AVE,,DENVER,CO,80218,{D1EE7E1B-DBA0-4AEA-BAB0-BBFCF0B53CC8}
(303) 233-0757,M-F 9AM-6PM; SA 9AM-5:30PM; SU 10AM-5PM,YES,542107,44521006,924.0,,4.0,A,,A,ESRI,SPCL,-105.05821058,39.75843289,WHEAT RIDGE POULTRY & MEAT,0.0,5650 W 29TH AVE,,WHEAT RIDGE,CO,80214,{97E0421B-68F6-441A-8626-D60AFA566CC5}
(303) 744-8419,9AM-7PM,NO,543101,44523003,666.0,,3.0,A,,A,ESRI,SPCL,-104.99362474,39.68079052,WILKERSON PRODUCE CO,114855.0,1976 S ELATI ST,,DENVER,CO,80223,{F8502A77-D7DC-4364-A68A-93F637226D72}
(720) 858-1112,10AM-8:30PM,YES,541105,44511003,3705.0,,15.0,C,,B,ESRI,SPCL,-104.86589723,39.71951536,WORLD BAZAAR,0.0,242 HAVANA ST,#C,AURORA,CO,80010,{F81CA6ED-AE35-4F18-AB10-33CC9FAA9C54}
(720) 841-7280,3:30PM-8PM,NO,,,0.0,,0.0,,,,DEH,SPCL,-104.92152011,39.74005285,YENAT ENJARA,250257.0,5702 E COLFAX AVE,,DENVER,CO,80220,{D882F4BE-89BA-4F49-9387-D9DED47CEE6A}
(303) 933-4931,M-F 10AM-8:30PM; SA 9:30AM-6PM; SU 10AM-6PM,YES,,,0.0,,0.0,,,,DEH,WCS,-105.08652441,39.63682232,COSTCO WHOLESALE,156196.0,7900 W QUINCY AVE,,DENVER,CO,80235,{C69E1916-CBD6-46CC-B4C9-87FE371DC4D1}
(303) 200-1830,M-F 10AM-8:30PM; SA 9:30AM-6PM; SU 10AM-6PM,YES,,,0.0,,0.0,,,,DEH,WCS,-105.00855495,39.6451411,COSTCO WHOLESALE,0.0,4000 RIVER POINT PKWY,,ENGLEWOOD,CO,80110,{8CDC3133-7239-4600-B2C8-F4F26313CE03}
(303) 722-2152,M-F 10AM-8:30PM; SA 9AM-8:30PM; SU 10AM-6PM,YES,546102,31181102,568.0,2,8.0,B,,B,ESRI,WCS,-104.98918088,39.70678071,SAM'S CLUB,164603.0,505 S BROADWAY,,DENVER,CO,80209,{4C497EA4-FB1E-4F11-B3BE-1C08FFDA486D}
(303) 971-0494,M-F 10AM-8:30PM; SA 9AM-8:30PM; SU 10AM-6PM,YES,546102,31181102,426.0,2,6.0,B,,A,ESRI,WCS,-105.0892324,39.63077677,SAM'S CLUB,156218.0,4827 S WADSWORTH WAY,,LITTLETON,CO,80123,{DC1AC063-1D0C-4274-9688-BDE5A9393B73}
(303) 420-8401,M-F 10AM-8:30PM; SA 9AM-8:30PM; SU 10AM-6PM,YES,546102,31181102,639.0,2,9.0,B,,B,ESRI,WCS,-105.07812394,39.78997326,SAM'S CLUB,0.0,7370 W 52ND AVE,,ARVADA,CO,80002,{65DF7C77-B15A-414A-B1CF-BC126191567B}
(720) 941-6180,M-F 10AM-8:30PM; SA 9AM-8:30PM; SU 10AM-6PM,YES,,,0.0,,0.0,,,,DEH,WCS,-104.89748474,39.7661356,SAM'S CLUB,167556.0,7805 E 35TH AVE,,DENVER,CO,80238,{B1F89AE6-788A-4B74-A15F-B1DDBBE11D9C}
,Not yet open as of 9-19-12,,,,,,,,,,OED,SM,-105.02919565,39.73981001,MI PUEBLO LATIN MARKET,381139.0,1498 N IRVING ST,,DENVER,CO,80204,{4A3622ED-E19F-49A1-9CCE-103BE33AE8DA}
,Not yet open as of 9-19-12,,,,,,,,,,OED,SM,-104.94457183,39.74036819,SPROUTS FARMERS MARKET,58853.0,3625 E COLFAX AVE,,DENVER,CO,80206,{27856ED2-AFAC-4C78-929A-D8785EFEBFFD}
,Not yet open as of 9-19-12,,,,,,,,,,OED,SM,-104.94029658,39.72896721,TRADER JOE'S,391643.0,790 N COLORADO BLVD,,DENVER,CO,80220,{2C18A83A-5AAE-4347-9FB6-BE10E5D14C03}
(303) 455-7194,M-F 10AM-6PM ; SA 9AM-5PM,NO,546102,31181102,497.0,,7.0,B,,B,ESRI,SPCL,-105.02999437,39.76232013,DENVER BREAD CO,221044.0,3200 IRVING ST,,DENVER,CO,80211,{AB77951E-57B0-4F70-BCDB-BB0F7887CC6B}
,,,546102,31181102,1420.0,,20.0,D,,B,ESRI,SPCL,-104.86589509,39.79735025,DENVER DAILY BREAD BAKING CO,363212.0,5580 HAVANA ST,#8A,DENVER,CO,80239,{DE77DE97-BDDE-4FE0-AB44-B754049AD462}
(303) 751-6661,9AM-9PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.87006102,39.69642635,DENVER HALAL MARKET,0.0,10200 E MISSISSIPPI AVE,#C,DENVER,CO,80247,{E4F81E6A-7DD0-48C3-8730-91449B900855}
(303) 572-3122,TH-F 3PM-7PM; SA 9AM-3PM,YES,,,0.0,,0.0,,,,DEH,SPCL,-104.99854513,39.71948098,DENVER URBAN HOMESTEADING,78036.0,200 N SANTA FE DR,,DENVER,CO,80223,{572F011E-BF6E-4DA6-9B87-207F3F07F04C}
,,YES,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-104.87179224,39.73887748,DIVERSION PARA TODO'S Y BAKERY,0.0,1455 FLORENCE ST,,AURORA,CO,80010,{877E490D-B04B-4791-A7BB-F29FBAEED561}
(719) 595-5135,,,,,0.0,,0.0,,,,DEH,SPCL,-104.94346029,39.77286349,A-MART STORE,222863.0,3770 E 40TH AVE,,DENVER,CO,80205,{0433BB9B-F114-4052-A44D-03F0BEE8ABDB}
(303) 333-1535,24 HOURS,YES,541105,44511003,40755.0,2,165.0,F,,D,ESRI,SM,-104.91113949,39.70085146,KING SOOPERS,0.0,890 S MONACO PKWY,,DENVER,CO,80224,{5B36A825-3F9A-4A42-8640-9937A95EC1CC}
(303) 832-5262,24 HOURS,YES,541105,44511003,44460.0,2,180.0,F,,D,ESRI,SM,-104.97349915,39.7310994,KING SOOPERS,0.0,1155 E 9TH AVE,#A,DENVER,CO,80218,{98767CF4-DCD8-4AD3-9347-B4A1351448BA}
,,,541105,44511003,,,,,,,OED,SM,-104.9611,36.9551,KING SOOPERS FRESH FARE,,3495 S UNIVERSITY AVE,,ENGLEWOOD ,CO,80113,{83FAB201-620E-4D66-863C-381405C604DC}
,,,,,,,,,,44171,news,SM,,,MI PUEBLO LATIN MARKET,,6040 E. 64th Ave,,Commerce City,CO,80022,{DF943CA8-62F1-46D9-B19C-3973A487204D}
(303) 423-2970,M-F 9AM-6PM; SA 9AM-5PM; SU 11AM-5PM,YES,546102,31181102,213.0,2,3.0,A,D,A,ESRI,SPCL,-105.06861572,39.79507203,DOLLY MADISON,0.0,5441 MARSHALL ST,,ARVADA,CO,80002,{F78DDCD4-863D-46B6-9961-C913779FC8E0}
(303) 480-9100,M-SA 10AM-5PM,,,,0.0,,0.0,,,,DEH,SPCL,-105.03453467,39.78697044,DUBBEL DUTCH,25357.0,4974 N LOWELL BLVD,,DENVER,CO,80221,{5245B756-70D8-4EF8-BC49-BDC9148084ED}
(303) 322-9862,SU-TH 9AM-9PM; F 9AM-1PM,YES,549912,44529918,460.0,,4.0,A,,B,ESRI,SPCL,-104.9296797,39.70744623,EAST SIDE KOSHER DELI,0.0,499 S ELM ST,,DENVER,CO,80246,{A0E0C483-A6F5-41B1-81BF-68C67EB34704}
(720) 252-7473,"M-TH 10AM-7PM; F,S 10AM-8PM; SU 10AM-6PM",,,,0.0,,0.0,,,,DEH,SPCL,-104.93953043,39.69114844,EASTERN EUROPE MARKET,179689.0,4015 E ARKANSAS AVE,,DENVER,CO,80222,{0252394D-9CD4-4066-BC06-621B7743C74B}
(303) 368-1200,10AM-9PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.8512281,39.65969212,EDRIS INTERNATIONAL MARKET,0.0,3126 S PARKER RD,#B,AURORA,CO,80014,{9C00E62A-DF31-40E2-AB8E-F720724E25A2}
(303) 477-8114,6AM-9PM,YES,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-105.02838631,39.76942078,EL ALAMO MEXICAN BAKERY,351061.0,3165 W 38TH AVE,,DENVER,CO,80211,{FE29A3FC-17FB-4D1D-885A-F212792F8F0E}
(303) 696-9047,M-F 9AM-9PM; SA-SU 9AM-8PM,YES,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-104.90348445,39.67506044,EL JAKALITO,0.0,2280 S QUEBEC ST,#C,DENVER,CO,80231,{82261045-AA8F-4490-BE1A-B8793D5BC8F6}
,,,549927,44529920,805.0,,7.0,B,,B,ESRI,SPCL,-105.02531586,39.76122134,EL MERCADITO MEXICAN FOOD,46936.0,3125 FEDERAL BLVD,,DENVER,CO,80211,{F83D1476-2491-4E8D-892A-AE2AC0404FBA}
(303) 364-3729,8AM-9PM,NO,546102,31181102,710.0,,10.0,C,,B,ESRI,SPCL,-104.85645176,39.68791732,EL MOLINO,,1545 S MACON ST,,AURORA,CO,80012,{3CAB648A-5EF2-4912-8EE6-7BB7F1255D01}
(720) 855-8323,8:30AM-8PM,YES,541103,44512001,448.0,,2.0,A,,A,ESRI,SPCL,-105.01614081,39.77653305,EL RANCHO CARNICERIA,176625.0,2400 W 44TH AVE,,DENVER,CO,80211,{FE388D3A-521A-4374-A6B8-B4D2DEF82C9B}
(303) 322 7708,W-F 9:30AM-6PM; SA 9:30AM-3PM,NO,546102,31181102,213.0,,3.0,A,,A,ESRI,SPCL,-105.08134515,39.65669076,ELEGANT BAKERY,0.0,3278 S WADSWORTH BLVD,#3,LAKEWOOD,CO,80227,{B86872D5-E0BE-411F-82FA-297AECC14347}
(303) 292-6799,7AM-9PM,YES,546102,31181102,213.0,,3.0,A,,A,ESRI,SPCL,-104.98097018,39.77830333,EMMANUEL'S BAKERY,34533.0,500 E 45TH AVE,,DENVER,CO,80216,{FD92D56E-F89C-422C-9361-9B8BB8BA3602}
(303) 742-9505,M-F 9AM-6PM; SA 9-5,YES,546102,31181102,213.0,2,3.0,A,,A,ESRI,SPCL,-105.02813444,39.67857043,ENTENMANN'S OROWEAT,373170.0,3131 W EVANS AVE,,DENVER,CO,80219,{7ABAF697-3B83-4221-8B22-CA2D01302902}
(303) 691-6342,M-F 8:45-6; SA 9-5; SU 9-3,YES,546102,31181102,710.0,2,10.0,C,,B,ESRI,SPCL,-104.92837088,39.67841326,ENTENMANN'S/OROWEAT BAKERY,141914.0,5050 E EVANS AVE,,DENVER,CO,80222,{64A66549-1DB7-4257-812A-843A6CA80574}
,,,541103,44512001,224.0,,1.0,A,,A,ESRI,SPCL,-104.90093855,39.67503056,ETHIO MART INC,0.0,7527 E ILIFF AVE,,DENVER,CO,80231,{238C4CB2-3AEB-42ED-B0C2-3CF4353537C8}
(303) 371-1108,M-F 11AM-8PM; SA-SU 10AM-10PM,NO,,,0.0,,0.0,,,,DEH,SPCL,-104.89232947,39.78521826,EURO CAFE AND MARKET,251959.0,8270 E NORTHFIELD BLVD,,DENVER,CO,80230,{DB1D69C3-9BDE-4E63-A56A-AA4188C01FE6}
,,,,,0.0,,0.0,,,,DEH,SPCL,-104.92665588,39.70808761,EUROPEAN MART,136455.0,5225 LEETSDALE DR,,DENVER,CO,80246,{7EAC23DF-B1C9-4BA0-940F-41F49EE7C684}
(303) 974-5784,T-SA 11AM-7PM; SU 11AM-4PM,NO,543102,44523001,444.0,,2.0,A,,A,ESRI,SPCL,-104.99942969,39.74883744,EVOO MARKETPLACE,53998.0,1338 15TH ST,,DENVER,CO,80202,{A23E2B87-CE3C-4B9E-9808-987201074F8B}
(303) 399-3777,9AM-9PM,NO,541105,44511003,741.0,,3.0,A,,A,ESRI,SPCL,-104.88527027,39.74007358,FAMILY ASIA MARKET,125076.0,8800 E COLFAX AVE,,DENVER,CO,80220,{92CF0B97-9E1A-4F75-92E2-8235EB819BC0}
(303) 935-9267,M-SA 6AM-11AM; SU 7 AM- 10PM,YES,545101,44529907,575.0,,5.0,B,,A,ESRI,SPCL,-105.01233074,39.69677832,FARM CREST MILK STORES,92477.0,1989 W MISSISSIPPI AVE,,DENVER,CO,80223,{A0A85783-5F0F-45AD-9115-A1A6322B0177}
(303) 455-9797,M-SA 6AM-11PM; SU 7AM-10PM,YES,545101,44529907,460.0,,4.0,A,,A,ESRI,SPCL,-105.03589146,39.77675764,FARM CREST MILK STORES,27575.0,3701 W 44TH AVE,,DENVER,CO,80211,{DE276ED2-EC27-48CF-BF8A-C8E94B860226}
(303) 292-1303,5AM-4PM,NO,543101,44523003,19980.0,,90.0,E,,B,ESRI,SPCL,-104.96509065,39.80190322,FEDERAL FRUIT & PRODUCE CO INC,0.0,1890 E 58TH AVE,,DENVER,CO,80216,{BBA2A32C-43BF-466D-9644-16C8ACF8D3D2}
,,,,,0.0,,0.0,,,,DEH,SPCL,-105.00415658,39.76751004,FIGARO BAKERY,43703.0,3635 N NAVAJO ST,,DENVER,CO,80211,{9978AE1F-4257-4B3C-82D2-7643DC6EE61F}
(720) 404-9695,,,543101,44523003,666.0,,3.0,A,,A,ESRI,SPCL,-104.9717188,39.77578459,GARCIA PRODUCE,351693.0,4120 BRIGHTON BLVD,#B-40,DENVER,CO,80216,{56D80ED4-38A3-48C8-AD53-7467091EA3E2}
(303) 424-9881,TU-F 10AM-5PM; SA 9:30AM-3PM,NO,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-105.06867446,39.78937074,GARGARO'S ITALIAN BAKERY,0.0,5058 MARSHALL ST,,ARVADA,CO,80002,{A946BB9B-DDAE-485B-87A6-DC32EC537BFD}
(303) 985-0126,"M,W,TH,F 9:30AM-6PM; TU 12PM-6PM; SA 9AM-5:30PM",NO,542107,44521006,462.0,,2.0,A,,A,ESRI,SPCL,-105.0997906,39.68210773,GOURMET MEAT & SAUSAGE SHOP,0.0,9168 W JEWELL AVE,#2,LAKEWOOD,CO,80232,{A98600E5-4055-406A-A5BA-EFEE4A3A6C02}
303-778-8877,M-SA 6AM-6:30PM,NO,546102,31181102,852.0,2,12.0,C,G,B,ESRI,SPCL,-104.94082649,39.7027099,GREAT HARVEST BREAD,164559.0,765 S COLORADO BLVD,,DENVER,CO,80246,{E6AFC37C-EAB0-4A85-93B3-478F9EBBB670}
,,,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.84292656,39.69674717,GREAT INDIAN GROCERY,0.0,12507 E MISSISSIPPI AVE,#702,AURORA,CO,80012,{708EC0B6-7A71-4F70-8CF7-AAE6C8064B4C}
(303) 299-9500,7AM-4PM,NO,549935,44619105,755.0,,5.0,B,,B,ESRI,SPCL,-104.98746504,39.81357071,GROWERS ORGANIC,0.0,6400 BROADWAY,#11,DENVER,CO,80221,{E1530A2D-3470-4BC2-9DF7-10667C379307}
(303) 750-1200,11AM-8:30PM,YES,541105,44511003,247.0,,1.0,A,,A,ESRI,SPCL,-104.8626206,39.66805303,HAAT BAZAR,0.0,2648 S PARKER RD,#6B,AURORA,CO,80014,{65D9B537-BC05-4420-BE24-C31F6EF5B3F6}
(303) 321-2805,MWF 8AM-2PM,NO,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-104.92122987,39.74006322,HAJI BABBA BAKERY,126727.0,5708 E COLFAX AVE,,DENVER,CO,80220,{878482E4-2374-4916-BE26-9F4710DB7E6F}
(303) 477-3556,M-SA 10AM-6PM,NO,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-105.03303045,39.76209323,HAPPY CAKES,352206.0,3434 W 32ND AVE,#B,DENVER,CO,80211,{D24EEF2F-473B-43C7-A797-84EE6EADC4D3}
